"gene"	"pve50"	"pge50"	"tissue_type"	"pve_CI"	"pge_CI"
"ENSG00000152464.10"	0.023926505	0.40854605	"Adipose-Subcutaneous_TS"	"0.0009121838175-0.0959489949999999"	"0.003205836225-0.9695889875"
"ENSG00000152465.13"	0.01929391	0.4216255	"Adipose-Subcutaneous_TS"	"0.0007186231525-0.107068155"	"0-0.9721422625"
"ENSG00000148468.12"	0.023389065	0.2226106	"Adipose-Subcutaneous_TS"	"0.000845855815-0.1110077"	"0-0.959274865"
"ENSG00000077943.7"	0.030165	0.36699525	"Adipose-Subcutaneous_TS"	"0.00107667525-0.1306649375"	"0-0.96101267"
"ENSG00000148481.9"	0.025149675	0.2939547	"Adipose-Subcutaneous_TS"	"0.00103703125-0.091471959"	"0-0.97009128"
"ENSG00000165983.10"	0.08113481	0.6096472	"Adipose-Subcutaneous_TS"	"0.0032725293-0.2007432575"	"0-0.982884205"
"ENSG00000165985.8"	0.1561089	0.87049765	"Adipose-Subcutaneous_TS"	"0.0780626625-0.261835765"	"0.5177990375-0.9945626"
"ENSG00000148484.13"	0.05940907	0.35320875	"Adipose-Subcutaneous_TS"	"0.003198531025-0.188438325"	"0-0.95291452"
"ENSG00000107611.10"	0.07325245	0.12440505	"Adipose-Subcutaneous_TS"	"0.00435536605-0.2005646375"	"0-0.878791025"
"ENSG00000107614.17"	0.03333419	0.2436316	"Adipose-Subcutaneous_TS"	"0.001397289-0.136094025"	"0-0.943999185"
"ENSG00000026025.9"	0.015192535	0.4381594	"Adipose-Subcutaneous_TS"	"0.0006040212-0.07270104025"	"0.0157308-0.9702910375"
"ENSG00000148488.11"	0.02459433	0.5257897	"Adipose-Subcutaneous_TS"	"0.0009986886075-0.10799368"	"0.03072019375-0.9770259575"
"ENSG00000165996.9"	0.050209675	0.3668387	"Adipose-Subcutaneous_TS"	"0.003373357325-0.1463407075"	"0-0.96439166"
"ENSG00000136738.10"	0.013883485	0.10308795	"Adipose-Subcutaneous_TS"	"0.0004910193375-0.07140155725"	"0-0.94254049"
"ENSG00000183748.4"	0.04033373	0.2234681	"Adipose-Subcutaneous_TS"	"0.0017262324-0.1453761175"	"0-0.9534386625"
"ENSG00000184040.7"	0.07923269	0.3859306	"Adipose-Subcutaneous_TS"	"0.00795084805-0.1996333325"	"0-0.95387579"
"ENSG00000120586.4"	0.03817814	0.50061875	"Adipose-Subcutaneous_TS"	"0.002449122475-0.1165862525"	"0.02392161225-0.9749379675"
"ENSG00000148482.7"	0.1052175	0.2614656	"Adipose-Subcutaneous_TS"	"0.02364203825-0.2195012"	"0-0.94239526"
"ENSG00000165995.14"	0.01479187	0.29881215	"Adipose-Subcutaneous_TS"	"0.00058582552-0.0748060797499999"	"0-0.9596734775"
"ENSG00000241058.1"	0.05800877	0.5541159	"Adipose-Subcutaneous_TS"	"0.004746014475-0.157195265"	"0-0.981532"
"ENSG00000165997.4"	0.022202725	0.4042736	"Adipose-Subcutaneous_TS"	"0.0009570848525-0.1068228275"	"0-0.9708874825"
"ENSG00000204740.5"	0.1387337	0.6323056	"Adipose-Subcutaneous_TS"	"0.04266266225-0.2668124025"	"0.01283363525-0.9768341375"
"ENSG00000120594.11"	0.01675939	0.3804035	"Adipose-Subcutaneous_TS"	"0.0006784064-0.08311968925"	"0-0.9658666275"
"ENSG00000078114.14"	0.041776495	0.41855755	"Adipose-Subcutaneous_TS"	"0.00214071345-0.150749535"	"0.000318154317500001-0.9613231025"
"ENSG00000204682.5"	0.01952806	0.4094022	"Adipose-Subcutaneous_TS"	"0.0007543362875-0.09096959425"	"2.51456302500002e-05-0.9574816625"
"ENSG00000180592.12"	0.01352571	0.4041485	"Adipose-Subcutaneous_TS"	"0.0005430032-0.0756116015"	"0-0.9721347725"
"ENSG00000078403.12"	0.031062485	0.1468967	"Adipose-Subcutaneous_TS"	"0.0014035645-0.1155176725"	"0-0.93273522"
"ENSG00000136770.6"	0.03643754	0.49174135	"Adipose-Subcutaneous_TS"	"0.00150054885-0.14996837"	"0.02448497925-0.9689228"
"ENSG00000148444.11"	0.024315325	0.49130955	"Adipose-Subcutaneous_TS"	"0.00088533497-0.10767458"	"0.02600903225-0.9705362875"
"ENSG00000168283.9"	0.016923215	0.4466942	"Adipose-Subcutaneous_TS"	"0.0005929278-0.079895974"	"0.01334655-0.9678751325"
"ENSG00000077327.11"	0.026375615	0.41742075	"Adipose-Subcutaneous_TS"	"0.001297940775-0.099180152"	"0-0.97147085"
"ENSG00000150867.9"	0.01755858	0.50780115	"Adipose-Subcutaneous_TS"	"0.0006445282275-0.0828114895"	"0.0284533395-0.9784649"
"ENSG00000165309.9"	0.029912645	0.17461165	"Adipose-Subcutaneous_TS"	"0.001348308325-0.1197397125"	"0-0.94321579"
"ENSG00000148450.8"	0.0169234	0.3461956	"Adipose-Subcutaneous_TS"	"0.0004553760225-0.0927715802499999"	"0-0.960268499999999"
"ENSG00000168267.5"	0.033890005	0.36084195	"Adipose-Subcutaneous_TS"	"0.001209399325-0.16249244"	"0-0.9620542725"
"ENSG00000204566.6"	0.08799403	0.423344	"Adipose-Subcutaneous_TS"	"0.01393346725-0.2210395225"	"0.0193313245-0.964302015"
"ENSG00000179133.7"	0.01738467	0.4904993	"Adipose-Subcutaneous_TS"	"0.0006494112-0.08613445875"	"0.02452990875-0.9752129175"
"ENSG00000165312.5"	0.02636329	0.45283075	"Adipose-Subcutaneous_TS"	"0.001378544-0.10435913"	"0.0181710995-0.97093428"
"ENSG00000120549.11"	0.044726035	0.39041175	"Adipose-Subcutaneous_TS"	"0.002185609-0.16068125"	"0-0.9594376225"
"ENSG00000107863.12"	0.02869953	0.3571898	"Adipose-Subcutaneous_TS"	"0.001247880225-0.1188109725"	"0-0.96691085"
"ENSG00000099256.14"	0.04516601	0.3224456	"Adipose-Subcutaneous_TS"	"0.004510647575-0.1251081875"	"0-0.97108141"
"ENSG00000151023.12"	0.02128875	0.1972971	"Adipose-Subcutaneous_TS"	"0.0007451515025-0.1026057"	"0-0.9493895"
"ENSG00000185875.8"	0.053396965	0.43089935	"Adipose-Subcutaneous_TS"	"0.003238032475-0.1673610125"	"0.01677763625-0.9660917225"
"ENSG00000151025.9"	0.035488935	0.49190735	"Adipose-Subcutaneous_TS"	"0.001601071075-0.12457785"	"0.0263548345-0.97010304"
"ENSG00000095777.10"	0.02784779	0.3629736	"Adipose-Subcutaneous_TS"	"0.0011996255-0.122583505"	"0-0.961908815"
"ENSG00000136750.7"	0.088543165	0.2220469	"Adipose-Subcutaneous_TS"	"0.01641848775-0.20275398"	"0-0.91868899"
"ENSG00000077420.11"	0.02329521	0.3336896	"Adipose-Subcutaneous_TS"	"0.000924655565-0.0985003367499998"	"0-0.973992565"
"ENSG00000148459.11"	0.02447965	0.4372939	"Adipose-Subcutaneous_TS"	"0.0007773182425-0.0972702965"	"0-0.97975381"
"ENSG00000136754.12"	0.01980037	0.4740896	"Adipose-Subcutaneous_TS"	"0.00099796801-0.084216776"	"0.015238636-0.9767199975"
"ENSG00000107890.12"	0.05301577	0.5068562	"Adipose-Subcutaneous_TS"	"0.0020742857-0.17948059"	"0.027761328-0.9692922175"
"ENSG00000136758.14"	0.059031655	0.3502051	"Adipose-Subcutaneous_TS"	"0.00703774265-0.15235233"	"0-0.965453555"
"ENSG00000120539.10"	0.03757871	0.3276892	"Adipose-Subcutaneous_TS"	"0.00170167255-0.1259310225"	"0-0.9631704325"
"ENSG00000107897.14"	0.03371048	0.3133959	"Adipose-Subcutaneous_TS"	"0.001109735275-0.1296487"	"0-0.9691806"
"ENSG00000182077.6"	0.2547155	0.9394396	"Adipose-Subcutaneous_TS"	"0.164153415-0.3543877375"	"0.7185157-0.9970898"
"ENSG00000099246.12"	0.11971565	0.47666955	"Adipose-Subcutaneous_TS"	"0.040209117-0.2362501525"	"0-0.9749140325"
"ENSG00000150051.9"	0.066380855	0.47385015	"Adipose-Subcutaneous_TS"	"0.006381527375-0.1764047225"	"0.02102423075-0.9697420225"
"ENSG00000169126.11"	0.035066625	0.2230955	"Adipose-Subcutaneous_TS"	"0.001142964525-0.13226959"	"0-0.9611842775"
"ENSG00000150054.14"	0.042544735	0.41335045	"Adipose-Subcutaneous_TS"	"0.0015743387-0.1639825075"	"0-0.9595409975"
"ENSG00000095787.16"	0.018728815	0.347119	"Adipose-Subcutaneous_TS"	"0.000739808185-0.09093422675"	"0-0.968846465"
"ENSG00000095739.7"	0.03977616	0.17218885	"Adipose-Subcutaneous_TS"	"0.001211020075-0.1520433475"	"0-0.93488862"
"ENSG00000120563.4"	0.027069325	0.47369495	"Adipose-Subcutaneous_TS"	"0.0011269811-0.1227702325"	"0.02256232175-0.9657480375"
"ENSG00000197321.10"	0.1105717	0.45228555	"Adipose-Subcutaneous_TS"	"0.013112587-0.2621031"	"0.0204714925-0.9680997725"
"ENSG00000165757.8"	0.02270482	0.23060015	"Adipose-Subcutaneous_TS"	"0.0008791290325-0.097013149"	"0-0.9623183375"
"ENSG00000107951.7"	0.03857663	0.4843489	"Adipose-Subcutaneous_TS"	"0.0019628753-0.1374522225"	"0.02339483575-0.97625915"
"ENSG00000107968.5"	0.04521395	0.3247842	"Adipose-Subcutaneous_TS"	"0.002274958725-0.15049394"	"0-0.9566303775"
"ENSG00000151033.7"	0.020310785	0.4908079	"Adipose-Subcutaneous_TS"	"0.0006915918-0.0971275964999999"	"0.0192137395-0.9734858"
"ENSG00000183621.10"	0.044172715	0.4987758	"Adipose-Subcutaneous_TS"	"0.002315742225-0.1802911375"	"0.02914475675-0.97365186"
"ENSG00000148516.17"	0.01581453	0.334385	"Adipose-Subcutaneous_TS"	"0.0004799337975-0.0848801935"	"0-0.9652313"
"ENSG00000165322.13"	0.027000945	0.3991895	"Adipose-Subcutaneous_TS"	"0.001177285225-0.1163596"	"0-0.958829495"
"ENSG00000170759.10"	0.03069141	0.49238745	"Adipose-Subcutaneous_TS"	"0.0014800652-0.1215485125"	"0.02740593625-0.97249545"
"ENSG00000120616.11"	0.03512046	0.48887565	"Adipose-Subcutaneous_TS"	"0.00230178825-0.1157833525"	"0.01937286925-0.9797862725"
"ENSG00000216937.7"	0.071934965	0.5863844	"Adipose-Subcutaneous_TS"	"0.0076022212-0.172141405"	"0.008596084275-0.9780718475"
"ENSG00000150076.18"	0.05784025	0.43347615	"Adipose-Subcutaneous_TS"	"0.003823941175-0.164023905"	"0-0.973468325"
"ENSG00000150093.14"	0.044709945	0.3385016	"Adipose-Subcutaneous_TS"	"0.002046634-0.1514971025"	"0-0.9558607575"
"ENSG00000099250.12"	0.021035595	0.32638955	"Adipose-Subcutaneous_TS"	"0.0007741486825-0.0957694752499999"	"0-0.961042725"
"ENSG00000148498.11"	0.01837068	0.3672967	"Adipose-Subcutaneous_TS"	"0.0007086892075-0.08983611"	"0-0.96841825"
"ENSG00000108094.10"	0.01147092	0.25231325	"Adipose-Subcutaneous_TS"	"0.000404654815-0.05489514025"	"0-0.953872995"
"ENSG00000095794.15"	0.0148638	0.48878805	"Adipose-Subcutaneous_TS"	"0.0006243661-0.06941282925"	"0.023615083-0.9742039"
"ENSG00000108100.13"	0.022098715	0.3983286	"Adipose-Subcutaneous_TS"	"0.0009056548775-0.0987319224999999"	"0-0.9692019"
"ENSG00000177283.4"	0.033393505	0.31462265	"Adipose-Subcutaneous_TS"	"0.001744957475-0.120515835"	"0-0.956124115"
"ENSG00000229644.4"	0.015958315	0.15837155	"Adipose-Subcutaneous_TS"	"0.000510057395-0.08566605625"	"0-0.9559337975"
"ENSG00000148513.13"	0.02305993	0.45789535	"Adipose-Subcutaneous_TS"	"0.0009131309775-0.09715284825"	"0-0.9696453"
"ENSG00000198105.7"	0.05007724	0.2550481	"Adipose-Subcutaneous_TS"	"0.007365420475-0.1372865675"	"0-0.9540207275"
"ENSG00000175395.11"	0.01431354	0.48978145	"Adipose-Subcutaneous_TS"	"0.00061575827-0.07702846225"	"0.02685619-0.9699736"
"ENSG00000189180.11"	0.01989805	0.2332418	"Adipose-Subcutaneous_TS"	"0.0007606402475-0.0967505879999997"	"0-0.9421071"
"ENSG00000075407.12"	0.01604812	0.5007319	"Adipose-Subcutaneous_TS"	"0.0004815484225-0.0983065502499999"	"0.02812699175-0.9696015225"
"ENSG00000225119.3"	0.04389731	0.44318875	"Adipose-Subcutaneous_TS"	"0.003067130625-0.2239731325"	"0-0.9587453075"
"ENSG00000196693.10"	0.09768112	0.6115443	"Adipose-Subcutaneous_TS"	"0.02870519825-0.2037971275"	"0-0.983890315"
"ENSG00000165733.6"	0.01921566	0.3966016	"Adipose-Subcutaneous_TS"	"0.0009383191-0.086582184"	"0-0.9668846425"
"ENSG00000165731.13"	0.03257541	0.5333104	"Adipose-Subcutaneous_TS"	"0.00143142065-0.12791867"	"0.02408246525-0.9778887275"
"ENSG00000169826.6"	0.032498195	0.48813595	"Adipose-Subcutaneous_TS"	"0.00111013085-0.1371027025"	"0.02119802925-0.9757615225"
"ENSG00000198915.7"	0.027896835	0.3051453	"Adipose-Subcutaneous_TS"	"0.0008262158075-0.123349525"	"0-0.9578385"
"ENSG00000150201.10"	0.017973545	0.4722599	"Adipose-Subcutaneous_TS"	"0.0006228624425-0.07922370175"	"0.02095639225-0.966748515"
"ENSG00000169813.12"	0.034973315	0.489417	"Adipose-Subcutaneous_TS"	"0.00177055345-0.1273832625"	"0.02299287525-0.9732307225"
"ENSG00000243660.5"	0.02487302	0.4178664	"Adipose-Subcutaneous_TS"	"0.0010931936-0.0997337634999999"	"0-0.9705486"
"ENSG00000196793.9"	0.06279217	0.3914918	"Adipose-Subcutaneous_TS"	"0.003710609-0.179352765"	"0-0.95773219"
"ENSG00000198298.8"	0.021723095	0.31853905	"Adipose-Subcutaneous_TS"	"0.0006452309325-0.1004367"	"0-0.95808649"
"ENSG00000169740.9"	0.1091221	0.52583895	"Adipose-Subcutaneous_TS"	"0.0148945445-0.247844385"	"0.026577884-0.9732098925"
"ENSG00000107562.12"	0.023512695	0.1606297	"Adipose-Subcutaneous_TS"	"0.000692684965-0.104717345"	"0-0.9269675"
"ENSG00000187783.7"	0.020005365	0.497668	"Adipose-Subcutaneous_TS"	"0.0009021694-0.0939116994999999"	"0.02626440675-0.9774278"
"ENSG00000107551.15"	0.037859795	0.33821975	"Adipose-Subcutaneous_TS"	"0.002332630125-0.1161926475"	"0-0.9610470275"
"ENSG00000165507.8"	0.03522786	0.3677731	"Adipose-Subcutaneous_TS"	"0.00193713565-0.11519327"	"0-0.9758205"
"ENSG00000165511.4"	0.051132615	0.39734535	"Adipose-Subcutaneous_TS"	"0.004673346175-0.1363404775"	"0-0.9651725675"
"ENSG00000165512.4"	0.037619765	0.4854628	"Adipose-Subcutaneous_TS"	"0.001783284425-0.13399988"	"0.02536113-0.9738949375"
"ENSG00000012779.6"	0.01568249	0.3147337	"Adipose-Subcutaneous_TS"	"0.0007420011575-0.07661531425"	"0-0.9638374"
"ENSG00000165406.11"	0.04188614	0.3873942	"Adipose-Subcutaneous_TS"	"0.002306009-0.128963115"	"0.0001948755-0.963517495"
"ENSG00000172671.15"	0.03167509	0.39047415	"Adipose-Subcutaneous_TS"	"0.001293003475-0.12351098"	"0-0.96558115"
"ENSG00000172661.13"	0.0188238	0.3433994	"Adipose-Subcutaneous_TS"	"0.0006547416-0.08081003925"	"0-0.964186695"
"ENSG00000188234.9"	0.070884205	0.47607495	"Adipose-Subcutaneous_TS"	"0.013847584-0.174173475"	"0.004301422375-0.97435202"
"ENSG00000204176.8"	0.012764845	0.3899385	"Adipose-Subcutaneous_TS"	"0.00049738621-0.0695364014999998"	"0-0.970108965"
"ENSG00000204175.4"	0.019583785	0.3671086	"Adipose-Subcutaneous_TS"	"0.0008741833-0.0822021717499998"	"0-0.9710999675"
"ENSG00000204174.2"	0.0248155	0.39586075	"Adipose-Subcutaneous_TS"	"0.00097743229-0.10371733"	"0-0.9699355375"
"ENSG00000150165.13"	0.07496016	0.48581035	"Adipose-Subcutaneous_TS"	"0.0088370085-0.22131863"	"0.027842198-0.967306185"
"ENSG00000189090.7"	0.011459545	0.4597227	"Adipose-Subcutaneous_TS"	"0.00031578801-0.0659035047499999"	"0.01273437-0.9717867"
"ENSG00000204172.7"	0.03140984	0.67479165	"Adipose-Subcutaneous_TS"	"0.000658915815-0.1304408"	"0-0.9880595925"
"ENSG00000198250.8"	0.18124695	0.8902144	"Adipose-Subcutaneous_TS"	"0.1013999375-0.27091475"	"0.5770671-0.995108"
"ENSG00000186807.9"	0.0351896	0.4392534	"Adipose-Subcutaneous_TS"	"0.001470564475-0.1318804675"	"0-0.96146099"
"ENSG00000215033.3"	0.06716332	0.2817576	"Adipose-Subcutaneous_TS"	"0.00752243555-0.178392875"	"0-0.9492559"
"ENSG00000152726.14"	0.01562316	0.4323863	"Adipose-Subcutaneous_TS"	"0.0004013612625-0.08949678"	"0-0.973880595"
"ENSG00000198035.9"	0.03746645	0.45840995	"Adipose-Subcutaneous_TS"	"0.00211288375-0.131829465"	"0.005674277-0.9730230875"
"ENSG00000165390.11"	0.01572046	0.3039181	"Adipose-Subcutaneous_TS"	"0.0004502041025-0.0831823897499999"	"0-0.959275135"
"ENSG00000165388.8"	0.03217011	0.26713425	"Adipose-Subcutaneous_TS"	"0.001583376075-0.1094598875"	"0-0.9565572875"
"ENSG00000107623.4"	0.012335895	0.4431212	"Adipose-Subcutaneous_TS"	"0.0003428487-0.0644623412499999"	"0-0.970412055"
"ENSG00000188279.7"	0.07824736	0.82304065	"Adipose-Subcutaneous_TS"	"0.01188831-0.1723525"	"0.006873719-0.9936719625"
"ENSG00000170324.15"	0.04524912	0.4360529	"Adipose-Subcutaneous_TS"	"0.002224123425-0.1640074125"	"0.000727199785000001-0.9694380075"
"ENSG00000107643.11"	0.04269064	0.43367995	"Adipose-Subcutaneous_TS"	"0.0028664013-0.140055455"	"0-0.9699929425"
"ENSG00000128805.10"	0.022492145	0.33192395	"Adipose-Subcutaneous_TS"	"0.0007370005925-0.0956322287499997"	"0-0.961903115"
